Site;Date;PE (kg);Gaz (kWh);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE49;2024-06-26;725.7142857142857;2438.1957142857354;840.3333333333334;3.3597185039370374;1.157939632545932
PTWE89;2024-06-26;453657.6;1919808.0;22569.083333333336;4.231843575418995;0.04974915736743601
PTWE35;2024-06-27;19574144.64;48318336.0;291800.0;2.468477519128008;0.01490742024066294
PTWE42 Andrézieux;2024-06-27;1508659.2;3181824.0;16912.166666666668;2.109040928527795;0.011210064318480057
PTWE49;2024-06-27;725.7142857142857;2438.1957142857354;751.4166666666666;3.3597185039370374;1.0354166666666667
PTWE89;2024-06-27;1481218.56;1257408.0;16272.75;0.8489010561682403;0.010986055967324633
PTWE35;2024-06-28;10316920.32;98496.0;61577.83333333332;0.009547035059392608;0.005968625464128167
PTWE42 Andrézieux;2024-06-28;1351872.0;1622016.0;12726.666666666666;1.1998295696634;0.009414106266470986
PTWE49;2024-06-28;943.4285714285714;2980.4657142856718;242.08333333333337;3.159185342216793;0.25659953563496873
PTWE89;2024-06-28;0.0;0.0;306.91666666666663;;
PTWE35;2024-06-29;0.0;0.0;285.5;;
PTWE42 Andrézieux;2024-06-29;0.0;0.0;67.16666666666667;;
PTWE49;2024-06-29;943.4285714285714;2980.4657142856718;50.58333333333333;3.159185342216793;0.053616495053502924
PTWE89;2024-06-29;0.0;0.0;177.75;;
PTWE35;2024-06-30;0.0;3737664.0;274.16666666666663;;
PTWE42 Andrézieux;2024-06-30;0.0;317952.0;63.333333333333336;;
PTWE49;2024-06-30;943.4285714285714;2980.4657142856718;51.33333333333333;3.159185342216793;0.05441146779729456
PTWE89;2024-06-30;0.0;0.0;172.41666666666666;;
PTWE35;2024-07-01;4528465.92;69178752.0;60053.0;15.276421026924721;0.013261223792096022
PTWE42 Andrézieux;2024-07-01;959155.2;2364480.0;8902.833333333332;2.465169349027144;0.009281952840722058
PTWE49;2024-07-01;943.4285714285714;2980.4657142856718;656.6666666666667;3.159185342216793;0.696042802342015
PTWE89;2024-07-01;0.0;2157696.0;1827.3333333333335;;
PTWE35;2024-07-02;21049210.368;78466752.0;434129.00000000006;3.727776511716033;0.02062447913295519
PTWE42 Andrézieux;2024-07-02;605260.8;2294784.0;8296.666666666666;3.79139703083365;0.013707589631885404
PTWE49;2024-07-02;943.4285714285714;2980.4657142856718;645.8333333333333;3.159185342216793;0.6845598627094689
PTWE89;2024-07-02;899988.48;2159424.0;30716.666666666664;2.399390712201116;0.034130066494480756
PTWE35;2024-07-03;21899044.224;73588608.0;459408.0;3.3603570661477287;0.020978449803599978
PTWE42 Andrézieux;2024-07-03;820224.0;2054592.0;7303.5;2.504915730337079;0.008904274929775281
PTWE49;2024-07-03;943.4285714285714;2980.4657142856718;678.9166666666667;3.159185342216793;0.719626993741167
PTWE89;2024-07-03;0.0;2364480.0;1778.583333333333;;
PTWE35;2024-07-04;22334130.432;75750336.0;435788.66666666674;3.3916850369722065;0.01951222896246166
PTWE42 Andrézieux;2024-07-04;646272.0;2355840.0;7269.0;3.645276292335116;0.01124758615567439
PTWE49;2024-07-04;943.4285714285714;2980.4657142856718;667.0;3.159185342216793;0.7069957601453665
PTWE89;2024-07-04;1095828.48;2370240.0;33729.75;2.1629662335477904;0.030780136322063834
PTWE35;2024-07-05;20683589.759999998;67217472.0;411409.33333333343;3.2497971957455807;0.01989061560914141
PTWE42 Andrézieux;2024-07-05;761472.0;1499328.0;8026.666666666667;1.9689863842662632;0.010540987280775481
PTWE49;2024-07-05;898.8571428571429;3161.8342857143284;586.1666666666666;3.5176160203433406;0.6521243907607543
PTWE89;2024-07-05;199434.24;1311552.0;3451.25;6.5763632162661745;0.017305202958127954
PTWE35;2024-07-06;14696674.559999999;0.0;62865.83333333333;;0.0042775549718189676
PTWE42 Andrézieux;2024-07-06;810432.0;0.0;987.5;;0.0012184859432993762
PTWE49;2024-07-06;898.8571428571429;3161.8342857143284;124.91666666666667;3.5176160203433406;0.13897276965458782
PTWE89;2024-07-06;0.0;0.0;167.25;;
PTWE35;2024-07-07;0.0;3091392.0;350.83333333333326;;
PTWE42 Andrézieux;2024-07-07;0.0;407808.0;60.75;;
PTWE49;2024-07-07;898.8571428571429;3161.8342857143284;53.83333333333333;3.5176160203433406;0.05989086670904852
PTWE89;2024-07-07;0.0;0.0;168.25;;
PTWE35;2024-07-08;3485306.88;68084928.0;33491.333333333336;19.53484451848326;0.00960929252041454
PTWE42 Andrézieux;2024-07-08;0.0;2305152.0;700.9166666666667;;
PTWE49;2024-07-08;898.8571428571429;3161.8342857143284;647.3333333333334;3.5176160203433406;0.7201737656283111
PTWE89;2024-07-08;422634.24;2233152.0;16337.5;5.283888025731185;0.0386563568536236
PTWE35;2024-07-09;20148148.223999996;64174464.0;326212.33333333343;3.185129635067748;0.016190685600811546
PTWE42 Andrézieux;2024-07-09;833472.0;2466432.0;8995.833333333332;2.95922598479613;0.010793204010852592
PTWE49;2024-07-09;898.8571428571429;3161.8342857143284;751.5;3.5176160203433406;0.8360616656071201
PTWE89;2024-07-09;509034.24;2365056.0;17512.5;4.646162898590084;0.03440338315945112
PTWE35;2024-07-10;17011022.975999996;60327936.0;333949.00000000006;3.5464025934897436;0.0196313296661319
PTWE42 Andrézieux;2024-07-10;877824.0;2687616.0;8856.833333333334;3.061679790026247;0.010089531994264607
PTWE49;2024-07-10;898.8571428571429;3161.8342857143284;632.6666666666666;3.5176160203433406;0.7038567493112947
PTWE89;2024-07-10;395101.44;1711296.0;11810.0;4.331282619471091;0.029891057850864832
PTWE35;2024-07-11;18152875.007999998;71914176.0;315393.0;3.9615860280152493;0.017374272662650177
PTWE42 Andrézieux;2024-07-11;1043136.0;2928960.0;11650.166666666666;2.807840971838763;0.011168406292819599
PTWE49;2024-07-11;898.8571428571429;3161.8342857143284;671.3333333333334;3.5176160203433406;0.7468743377834287
PTWE89;2024-07-11;502122.24;2453760.0;19027.5;4.886778167802326;0.03789415900000765
PTWE35;2024-07-12;20612206.08;55793664.0;353269.5833333333;2.7068264203964336;0.01713885364634067
PTWE42 Andrézieux;2024-07-12;1358208.0;1688832.0;11582.666666666666;1.2434266327396097;0.008527903433543807
PTWE49;2024-07-12;1140.857142857143;3982.0314285713966;606.0;3.4903856749311015;0.5311795642374154
PTWE89;2024-07-12;0.0;1195200.0;655.0;;
PTWE35;2024-07-13;6858086.399999999;0.0;26167.666666666668;;0.003815593029954634
PTWE42 Andrézieux;2024-07-13;0.0;0.0;101.58333333333333;;
PTWE49;2024-07-13;1140.857142857143;3982.0314285713966;117.08333333333334;3.4903856749311015;0.10262751481759746
PTWE89;2024-07-13;0.0;0.0;173.5;;
PTWE35;2024-07-14;0.0;3153600.0;349.5;;
PTWE42 Andrézieux;2024-07-14;0.0;374976.0;60.83333333333333;;
PTWE49;2024-07-14;1140.857142857143;3982.0314285713966;49.58333333333333;3.4903856749311015;0.04346147424659821
PTWE89;2024-07-14;0.0;0.0;170.5;;
PTWE35;2024-07-15;11250524.159999998;61489152.0;153725.25;5.465447753858253;0.013663830041497375
PTWE42 Andrézieux;2024-07-15;785664.0;3135168.0;8047.416666666666;3.9904692082111435;0.010242822207287932
PTWE49;2024-07-15;1140.857142857143;3982.0314285713966;594.1666666666667;3.4903856749311015;0.5208072460138576
PTWE89;2024-07-15;118679.04;2453184.0;19119.0;20.67074354494273;0.16109837086649842
PTWE35;2024-07-16;12576425.471999997;65472192.0;164904.66666666666;5.205946009521266;0.013112204817959477
PTWE42 Andrézieux;2024-07-16;1259136.0;2977920.0;12169.5;2.365050320219579;0.009664960734980178
PTWE49;2024-07-16;1140.857142857143;3982.0314285713966;701.25;3.4903856749311015;0.6146694214876033
PTWE89;2024-07-16;1015084.7999999999;2385216.0;21251.75;2.3497701866878513;0.020935935598681017
PTWE35;2024-07-17;22839463.295999993;69139008.0;474050.0;3.0271730602403744;0.02075574166766971
PTWE42 Andrézieux;2024-07-17;1343116.8;2854080.0;13612.000000000002;2.1249678360065185;0.010134636094195234
PTWE49;2024-07-17;1140.857142857143;3982.0314285713966;672.0;3.4903856749311015;0.5890308039068369
PTWE89;2024-07-17;0.0;2319552.0;2153.8333333333335;;
PTWE35;2024-07-18;18412717.823999997;61324992.0;299632.0833333333;3.3305779508588427;0.016273104611573358
PTWE42 Andrézieux;2024-07-18;1131264.0;3336768.0;13326.25;2.9495926680244398;0.011779964712038923
PTWE49;2024-07-18;1140.857142857143;3982.0314285713966;713.1666666666665;3.4903856749311015;0.6251147842056931
PTWE89;2024-07-18;1007262.72;2318976.0;23069.583333333332;2.3022553639233267;0.022903243488782483
PTWE35;2024-07-19;19670791.68;62622720.0;341651.0;3.1835383658539156;0.01736844177691988
PTWE42 Andrézieux;2024-07-19;0.0;2183040.0;837.5833333333334;;
PTWE49;2024-07-19;1210.0;4230.954285714318;664.7499999999999;3.4966564344746427;0.5493801652892562
PTWE89;2024-07-19;30666.239999999998;593280.0;4482.0;19.346356123215628;0.14615420736288506
PTWE35;2024-07-20;7790238.719999999;0.0;29805.333333333332;;0.003825984594902547
PTWE42 Andrézieux;2024-07-20;0.0;0.0;101.0;;
PTWE49;2024-07-20;1210.0;4230.954285714318;106.75;3.4966564344746427;0.08822314049586777
PTWE89;2024-07-20;0.0;0.0;193.66666666666666;;
PTWE35;2024-07-21;0.0;4510080.0;341.5833333333333;;
PTWE42 Andrézieux;2024-07-21;0.0;395136.0;62.333333333333336;;
PTWE49;2024-07-21;1210.0;4230.954285714318;58.166666666666664;3.4966564344746427;0.048071625344352616
PTWE89;2024-07-21;0.0;0.0;186.83333333333331;;
PTWE35;2024-07-22;10452983.040000001;55180224.0;171117.33333333334;5.278897305089284;0.016370191425598382
PTWE42 Andrézieux;2024-07-22;2645107.2;2171520.0;21888.0;0.8209572753799921;0.008274900918949522
PTWE49;2024-07-22;1210.0;4230.954285714318;558.9166666666666;3.4966564344746427;0.46191460055096417
PTWE89;2024-07-22;0.0;2236608.0;2145.25;;
PTWE35;2024-07-23;15453345.024000002;56313792.0;262629.0;3.644116656461186;0.01699496125868677
PTWE42 Andrézieux;2024-07-23;769305.6;2445120.0;9583.166666666668;3.178346810422282;0.01245690485896199
PTWE49;2024-07-23;1210.0;4230.954285714318;672.75;3.4966564344746427;0.5559917355371901
PTWE89;2024-07-23;1118568.9600000002;2374848.0;17362.583333333336;2.123112731467177;0.015522139406884072
PTWE35;2024-07-24;16881028.992;58380480.0;300052.5;3.4583484234087147;0.01777453851552511
PTWE42 Andrézieux;2024-07-24;758707.2;2539008.0;12442.499999999998;3.3464925599757063;0.01639960712116611
PTWE49;2024-07-24;1210.0;4230.954285714318;676.6666666666665;3.4966564344746427;0.5592286501377409
PTWE89;2024-07-24;383604.48;2245248.0;17598.666666666668;5.853028619478063;0.045877114539086376
PTWE35;2024-07-25;14769364.607999995;55021248.0;270794.75000000006;3.7253632407583135;0.01833489504709776
PTWE42 Andrézieux;2024-07-25;811008.0;1612224.0;13148.0;1.9879261363636365;0.016211923926767676
PTWE49;2024-07-25;1210.0;4230.954285714318;668.3333333333335;3.4966564344746427;0.5523415977961433
PTWE89;2024-07-25;322479.36;1908288.0;11812.666666666668;5.917550816275497;0.036630768141770895
PTWE35;2024-07-26;17398112.255999997;53111808.0;220004.16666666666;3.052733952885239;0.012645289525062981
PTWE42 Andrézieux;2024-07-26;481305.6;2112768.0;14656.5;4.389660124461465;0.030451546792723792
PTWE49;2024-07-26;242.0;852.1385714285393;677.5;3.5212337662336335;2.799586776859504
PTWE89;2024-07-26;238026.24;1381248.0;4388.416666666667;5.802923240731778;0.01843669280608166
PTWE35;2024-07-27;6202704.384;0.0;32514.999999999996;;0.005242068295866734
PTWE42 Andrézieux;2024-07-27;0.0;0.0;97.25;;
PTWE49;2024-07-27;242.0;852.1385714285393;80.41666666666666;3.5212337662336335;0.3323002754820936
PTWE89;2024-07-27;0.0;0.0;178.41666666666669;;
PTWE35;2024-07-28;0.0;3490560.0;380.91666666666663;;
PTWE42 Andrézieux;2024-07-28;0.0;124992.0;62.333333333333336;;
PTWE49;2024-07-28;242.0;852.1385714285393;51.33333333333333;3.5212337662336335;0.2121212121212121
PTWE89;2024-07-28;0.0;0.0;169.25;;
PTWE35;2024-07-29;8893331.712;57509568.0;154503.83333333334;6.466594282365615;0.017372997919874886
PTWE42 Andrézieux;2024-07-29;733248.0;1124352.0;9891.0;1.5333857030636293;0.013489296936370777
PTWE49;2024-07-29;242.0;852.1385714285393;491.25;3.5212337662336335;2.0299586776859506
PTWE89;2024-07-29;429684.48;2434176.0;13192.666666666666;5.665031234081343;0.030703149126230175
PTWE35;2024-07-30;21316625.279999994;66168576.0;486340.0;3.1040830868327776;0.02281505602372723
PTWE42 Andrézieux;2024-07-30;250905.6;1150272.0;5356.5;4.584481175390266;0.021348666590143863
PTWE49;2024-07-30;242.0;852.1385714285393;728.1666666666666;3.5212337662336335;3.008953168044077
PTWE89;2024-07-30;429684.48;2236032.0;15395.916666666668;5.203892865760476;0.03583074880122891
PTWE35;2024-07-31;18366117.12;61513344.0;268249.3333333333;3.349284097345449;0.014605663874440832
PTWE42 Andrézieux;2024-07-31;250905.6;1102464.0;5059.5;4.393939393939394;0.02016495446893174
PTWE49;2024-07-31;242.0;852.1385714285393;694.8333333333333;3.5212337662336335;2.871212121212121
PTWE89;2024-07-31;0.0;131904.0;166.75;;
PTWE35;2024-08-01;18453242.88;45135360.0;292292.0;2.4459310644482235;0.01583960076289854
PTWE42 Andrézieux;2024-08-01;228787.2;1636992.0;5014.5;7.1550855991943605;0.02191774714669352
PTWE49;2024-08-01;242.0;852.1385714285393;498.0833333333333;3.5212337662336335;2.058195592286501
PTWE89;2024-08-01;253866.24;1449792.0;12320.583333333332;5.71084993420157;0.04853179112485903
PTWE35;2024-08-02;6955718.399999999;0.0;46413.75;;0.006672747131338728
PTWE42 Andrézieux;2024-08-02;306662.4;805248.0;3999.6666666666665;2.625845229151014;0.01304257276622979
PTWE49;2024-08-02;276.57142857142856;981.5564285714366;137.33333333333334;3.5490160123967236;0.49655647382920115
PTWE89;2024-08-02;217728.0;1123200.0;1572.5;5.158730158730159;0.007222314079952969
PTWE35;2024-08-03;0.0;0.0;325.75;;
PTWE42 Andrézieux;2024-08-03;0.0;0.0;15.166666666666664;;
PTWE49;2024-08-03;276.57142857142856;981.5564285714366;53.25;3.5490160123967236;0.1925361570247934
PTWE89;2024-08-03;0.0;0.0;139.08333333333331;;
PTWE35;2024-08-04;0.0;0.0;315.25;;
PTWE42 Andrézieux;2024-08-04;0.0;0.0;15.083333333333332;;
PTWE49;2024-08-04;276.57142857142856;981.5564285714366;52.25;3.5490160123967236;0.18892045454545456
PTWE89;2024-08-04;0.0;0.0;140.91666666666666;;
PTWE35;2024-08-05;0.0;176256.0;464.5;;
PTWE42 Andrézieux;2024-08-05;0.0;0.0;14.499999999999998;;
PTWE49;2024-08-05;276.57142857142856;981.5564285714366;47.0;3.5490160123967236;0.16993801652892562
PTWE89;2024-08-05;0.0;0.0;277.58333333333337;;
PTWE35;2024-08-06;0.0;0.0;351.3333333333333;;
PTWE42 Andrézieux;2024-08-06;0.0;0.0;15.249999999999998;;
PTWE49;2024-08-06;276.57142857142856;981.5564285714366;57.58333333333333;3.5490160123967236;0.20820420110192836
PTWE89;2024-08-06;0.0;0.0;270.4166666666667;;
PTWE35;2024-08-07;0.0;2287872.0;485.8333333333333;;
PTWE42 Andrézieux;2024-08-07;0.0;0.0;16.416666666666664;;
PTWE49;2024-08-07;276.57142857142856;981.5564285714366;57.58333333333333;3.5490160123967236;0.20820420110192836
PTWE89;2024-08-07;0.0;0.0;267.33333333333337;;
PTWE35;2024-08-08;0.0;0.0;400.66666666666674;;
PTWE42 Andrézieux;2024-08-08;0.0;0.0;16.0;;
PTWE49;2024-08-08;276.57142857142856;981.5564285714366;57.5;3.5490160123967236;0.2079028925619835
PTWE89;2024-08-08;0.0;0.0;271.6666666666667;;
PTWE35;2024-08-09;0.0;0.0;267.83333333333337;;
PTWE42 Andrézieux;2024-08-09;0.0;0.0;14.916666666666664;;
PTWE49;2024-08-09;276.57142857142856;981.5564285714366;57.99999999999999;3.5490160123967236;0.2097107438016529
PTWE89;2024-08-09;0.0;0.0;221.91666666666666;;
PTWE35;2024-08-10;0.0;0.0;246.91666666666669;;
PTWE42 Andrézieux;2024-08-10;0.0;0.0;15.583333333333332;;
PTWE49;2024-08-10;276.57142857142856;981.5564285714366;53.83333333333333;3.5490160123967236;0.19464531680440772
PTWE89;2024-08-10;0.0;0.0;138.66666666666666;;
PTWE35;2024-08-11;0.0;0.0;240.58333333333334;;
PTWE42 Andrézieux;2024-08-11;0.0;0.0;16.083333333333332;;
PTWE49;2024-08-11;276.57142857142856;981.5564285714366;53.58333333333333;3.5490160123967236;0.193741391184573
PTWE89;2024-08-11;0.0;0.0;140.0;;
PTWE35;2024-08-12;0.0;0.0;247.58333333333331;;
PTWE42 Andrézieux;2024-08-12;0.0;0.0;16.25;;
PTWE49;2024-08-12;276.57142857142856;981.5564285714366;47.74999999999999;3.5490160123967236;0.17264979338842973
PTWE89;2024-08-12;0.0;0.0;321.25;;
PTWE35;2024-08-13;0.0;0.0;260.16666666666663;;
PTWE42 Andrézieux;2024-08-13;0.0;0.0;16.583333333333332;;
PTWE49;2024-08-13;276.57142857142856;981.5564285714366;57.5;3.5490160123967236;0.2079028925619835
PTWE89;2024-08-13;0.0;0.0;296.8333333333333;;
PTWE35;2024-08-14;0.0;0.0;256.5;;
PTWE42 Andrézieux;2024-08-14;0.0;0.0;15.083333333333332;;
PTWE49;2024-08-14;276.57142857142856;981.5564285714366;57.58333333333333;3.5490160123967236;0.20820420110192836
PTWE89;2024-08-14;0.0;0.0;282.91666666666663;;
PTWE35;2024-08-15;0.0;0.0;251.5;;
PTWE42 Andrézieux;2024-08-15;0.0;0.0;14.833333333333332;;
PTWE49;2024-08-15;276.57142857142856;981.5564285714366;57.49999999999999;3.5490160123967236;0.20790289256198347
PTWE89;2024-08-15;0.0;0.0;313.75;;
PTWE35;2024-08-16;0.0;0.0;251.08333333333334;;
PTWE42 Andrézieux;2024-08-16;0.0;0.0;15.833333333333332;;
PTWE49;2024-08-16;276.57142857142856;981.5564285714366;57.58333333333333;3.5490160123967236;0.20820420110192836
PTWE89;2024-08-16;0.0;0.0;141.5;;
PTWE35;2024-08-17;0.0;0.0;235.75;;
PTWE42 Andrézieux;2024-08-17;0.0;0.0;15.416666666666664;;
PTWE49;2024-08-17;276.57142857142856;981.5564285714366;54.0;3.5490160123967236;0.19524793388429754
PTWE89;2024-08-17;0.0;0.0;146.41666666666669;;
PTWE35;2024-08-18;0.0;0.0;225.16666666666669;;
PTWE42 Andrézieux;2024-08-18;0.0;0.0;13.416666666666666;;
PTWE49;2024-08-18;276.57142857142856;981.5564285714366;53.166666666666664;3.5490160123967236;0.19223484848484848
PTWE89;2024-08-18;0.0;0.0;145.49999999999997;;
PTWE35;2024-08-19;0.0;0.0;252.08333333333331;;
PTWE42 Andrézieux;2024-08-19;0.0;0.0;12.916666666666666;;
PTWE49;2024-08-19;276.57142857142856;981.5564285714366;47.08333333333333;3.5490160123967236;0.17023932506887052
PTWE89;2024-08-19;0.0;0.0;396.9166666666667;;
PTWE35;2024-08-20;0.0;0.0;267.66666666666674;;
PTWE42 Andrézieux;2024-08-20;0.0;0.0;14.0;;
PTWE49;2024-08-20;276.57142857142856;981.5564285714366;55.75;3.5490160123967236;0.20157541322314051
PTWE89;2024-08-20;0.0;0.0;333.3333333333333;;
PTWE35;2024-08-21;0.0;0.0;267.75000000000006;;
PTWE42 Andrézieux;2024-08-21;0.0;0.0;13.333333333333332;;
PTWE49;2024-08-21;276.57142857142856;981.5564285714366;57.41666666666667;3.5490160123967236;0.2076015840220386
PTWE89;2024-08-21;0.0;0.0;344.25;;
PTWE35;2024-08-22;0.0;0.0;264.66666666666663;;
PTWE42 Andrézieux;2024-08-22;0.0;0.0;14.0;;
PTWE49;2024-08-22;276.57142857142856;981.5564285714366;55.5;3.5490160123967236;0.2006714876033058
PTWE89;2024-08-22;0.0;0.0;345.66666666666663;;
PTWE35;2024-08-23;0.0;0.0;265.58333333333337;;
PTWE42 Andrézieux;2024-08-23;0.0;0.0;14.416666666666666;;
PTWE49;2024-08-23;276.57142857142856;981.5564285714366;57.58333333333333;3.5490160123967236;0.20820420110192836
PTWE89;2024-08-23;0.0;0.0;271.5833333333333;;
PTWE35;2024-08-24;0.0;0.0;239.25;;
PTWE42 Andrézieux;2024-08-24;0.0;0.0;15.0;;
PTWE49;2024-08-24;276.57142857142856;981.5564285714366;54.41666666666667;3.5490160123967236;0.19675447658402206
PTWE89;2024-08-24;0.0;0.0;146.08333333333334;;
PTWE35;2024-08-25;0.0;2237760.0;237.16666666666669;;
PTWE42 Andrézieux;2024-08-25;0.0;66816.0;13.583333333333332;;
PTWE49;2024-08-25;276.57142857142856;981.5564285714366;53.08333333333333;3.5490160123967236;0.1919335399449036
PTWE89;2024-08-25;0.0;0.0;143.91666666666666;;
PTWE35;2024-08-26;6714081.7919999985;54084672.0;51011.99999999999;8.055408568963708;0.007597762669615093
PTWE42 Andrézieux;2024-08-26;0.0;2126592.0;572.8333333333333;;
PTWE49;2024-08-26;276.57142857142856;981.5564285714366;674.0;3.5490160123967236;2.4369834710743805
PTWE89;2024-08-26;391956.48;2311488.0;11175.333333333334;5.897307782741595;0.028511668778465747
PTWE35;2024-08-27;15825894.911999999;63657792.0;225510.99999999997;4.022381821310555;0.014249494341644216
PTWE42 Andrézieux;2024-08-27;544780.8;2350656.0;6925.416666666667;4.314865722139987;0.01271229945450843
PTWE49;2024-08-27;276.57142857142856;981.5564285714366;698.5833333333333;3.5490160123967236;2.5258694903581267
PTWE89;2024-08-27;456180.48;2456640.0;16291.333333333332;5.385237000934367;0.035712473566017845
PTWE35;2024-08-28;12067850.879999999;62078400.0;233782.49999999997;5.144113945166681;0.01937233914511214
PTWE42 Andrézieux;2024-08-28;1264089.6;2284992.0;9457.5;1.8076187004465505;0.007481669020930161
PTWE49;2024-08-28;276.57142857142856;981.5564285714366;719.3333333333334;3.5490160123967236;2.600895316804408
PTWE89;2024-08-28;387060.48;2196288.0;9993.083333333334;5.674276020119646;0.02581788596276565
PTWE35;2024-08-29;27324435.455999997;66714624.0;435133.75;2.4415737374493705;0.015924711443743727
PTWE42 Andrézieux;2024-08-29;1115020.8;2021184.0;8077.333333333334;1.8126872610806901;0.007244110005242354
PTWE49;2024-08-29;276.57142857142856;981.5564285714366;735.0;3.5490160123967236;2.65754132231405
PTWE89;2024-08-29;542580.48;2662272.0;9413.833333333332;4.906685916898448;0.01735011427859206
PTWE35;2024-08-30;17397877.248;54174528.0;296273.5833333334;3.1138585028370467;0.017029294959957943
PTWE42 Andrézieux;2024-08-30;1044748.8;1737216.0;7545.416666666667;1.662807365751461;0.007222230517677231
PTWE49;2024-08-30;968.0;3412.225714285693;687.0833333333333;3.5250265643447243;0.7097968319559228
PTWE89;2024-08-30;225354.24;1266048.0;4140.5;5.618034965749923;0.018373295306092313
PTWE35;2024-08-31;16498950.911999995;0.0;72331.00000000001;;0.004383975707654983
PTWE42 Andrézieux;2024-08-31;721036.8;0.0;1009.1666666666665;;0.0013996049392578389
PTWE49;2024-08-31;968.0;3412.225714285693;143.91666666666666;3.5250265643447243;0.1486742424242424
PTWE89;2024-08-31;0.0;0.0;181.58333333333331;;
PTWE35;2024-09-01;0.0;4017600.0;417.41666666666663;;
PTWE42 Andrézieux;2024-09-01;0.0;0.0;65.5;;
PTWE49;2024-09-01;968.0;3412.225714285693;59.83333333333333;3.5250265643447243;0.06181129476584021
PTWE89;2024-09-01;0.0;0.0;180.66666666666666;;
PTWE35;2024-09-02;3275458.5599999996;66761280.0;44200.0;20.3822697729383;0.013494293757757084
PTWE42 Andrézieux;2024-09-02;0.0;2792448.0;716.1666666666666;;
PTWE49;2024-09-02;968.0;3412.225714285693;560.0833333333334;3.5250265643447243;0.5785984848484849
PTWE89;2024-09-02;539988.48;2661120.0;8927.916666666668;4.9281051329095025;0.016533531727689205
PTWE35;2024-09-03;19329010.56;67910400.0;361839.83333333326;3.513392462029883;0.01872003909409284
PTWE42 Andrézieux;2024-09-03;1102003.2;2837376.0;14824.0;2.574743884591261;0.013451866564452807
PTWE49;2024-09-03;968.0;3412.225714285693;694.8333333333333;3.5250265643447243;0.7178030303030303
PTWE89;2024-09-03;107988.48;2661696.0;13644.5;24.64796244932793;0.12635144044994429
PTWE35;2024-09-04;17286479.999999996;65627712.0;271609.5;3.7964763213794837;0.01571225026726089
PTWE42 Andrézieux;2024-09-04;1126080.0;2739456.0;14638.416666666668;2.4327365728900254;0.012999446457326893
PTWE49;2024-09-04;968.0;3412.225714285693;687.6666666666666;3.5250265643447243;0.7103994490358126
PTWE89;2024-09-04;113702.4;2335104.0;10710.5;20.536980749746707;0.09419765985590454
PTWE35;2024-09-05;20120227.199999996;71872704.0;348052.1666666666;3.572161650341603;0.017298620100406555
PTWE42 Andrézieux;2024-09-05;911232.0;2615616.0;16883.333333333336;2.870417193426043;0.01852802945170202
PTWE49;2024-09-05;968.0;3412.225714285693;663.1666666666667;3.5250265643447243;0.6850895316804408
PTWE89;2024-09-05;442690.56;2397312.0;12798.75;5.415322160924326;0.02891127834304847
PTWE35;2024-09-06;19541043.071999997;58214592.0;321007.49999999994;2.979093377231977;0.016427347241251708
PTWE42 Andrézieux;2024-09-06;785548.8;2115648.0;16036.000000000002;2.6932101481155595;0.02041375405321732
PTWE49;2024-09-06;1382.857142857143;4940.274285714307;678.1666666666665;3.57251239669423;0.49040977961432497
PTWE89;2024-09-06;341130.24;1664064.0;5823.416666666667;4.878089963528299;0.017070948229821744
PTWE35;2024-09-07;7679992.319999998;0.0;27951.999999999996;;0.0036395869729203066
PTWE42 Andrézieux;2024-09-07;0.0;0.0;84.0;;
PTWE49;2024-09-07;1382.857142857143;4940.274285714307;142.41666666666666;3.57251239669423;0.10298725895316803
PTWE89;2024-09-07;0.0;0.0;187.75;;
PTWE35;2024-09-08;0.0;3706560.0;417.8333333333334;;
PTWE42 Andrézieux;2024-09-08;0.0;386496.0;60.0;;
PTWE49;2024-09-08;1382.857142857143;4940.274285714307;69.08333333333334;3.57251239669423;0.04995695592286502
PTWE89;2024-09-08;0.0;0.0;184.41666666666669;;
PTWE35;2024-09-09;1732492.8;59971968.0;72560.41666666666;34.61599840414921;0.041882088437346844
PTWE42 Andrézieux;2024-09-09;686476.8;2790720.0;13692.666666666666;4.065279409296862;0.019946291945578735
PTWE49;2024-09-09;1382.857142857143;4940.274285714307;611.0833333333333;3.57251239669423;0.44189910468319554
PTWE89;2024-09-09;597012.48;2661696.0;10460.916666666668;4.458359061438716;0.01752210718721771
PTWE35;2024-09-10;25055412.479999997;59047488.0;372067.5;2.3566759496429572;0.014849785462402416
PTWE42 Andrézieux;2024-09-10;690854.4;2892096.0;18838.75;4.186259796564949;0.02726877038056065
PTWE49;2024-09-10;1382.857142857143;4940.274285714307;669.5833333333334;3.57251239669423;0.48420282369146006
PTWE89;2024-09-10;1446094.08;2729664.0;20753.25;1.8876116275920305;0.014351244699100074
PTWE35;2024-09-11;14347463.040000001;60428160.0;249765.50000000003;4.211766207832657;0.017408338972797244
PTWE42 Andrézieux;2024-09-11;1055347.2;2265984.0;20205.5;2.1471455081323;0.0191458318172446
PTWE49;2024-09-11;1382.857142857143;4940.274285714307;725.75;3.57251239669423;0.524819214876033
PTWE89;2024-09-11;501465.6;2664576.0;10461.25;5.313576843556168;0.020861351207341044
PTWE35;2024-09-12;18969638.400000002;67027392.0;322295.5833333334;3.533403778534861;0.016990075221114037
